Order Id,order date (DateOrders),Order Year,Order Month,Order Quarter,Sales,Order Profit Per Order,Benefit per order,Order Item Discount,Order Item Product Price,Order Item Quantity,Profit Margin,Customer Id,Customer Segment,Category Name,Product Name,Market,Order Region,Order Country,Shipping Mode,Delivery Status,Days for shipping (real),Days for shipment (scheduled),Shipping Delay,Late_delivery_risk,On-Time Delivery,Latitude,Longitude
54080,28-02-2017 10:16,2017,2,2017Q1,299.9500122,18,18,59.99000168,59.99000168,5,0.060009999,4931,Consumer,Cleats,Perfect Fitness Perfect Rip Deck,LATAM,Central America,México,Standard Class,Late delivery,6,4,2,1,No,28.08034515,-80.56951141
58844,,,,NaT,299.9500122,19.20000076,19.20000076,59.99000168,59.99000168,5,0.064010668,1426,Consumer,Cleats,Perfect Fitness Perfect Rip Deck,LATAM,South America,Brasil,Standard Class,Late delivery,5,4,1,1,No,33.87186432,-118.2019653
60640,,,,NaT,299.9500122,78.73999786,78.73999786,74.98999786,59.99000168,5,0.262510401,11914,Consumer,Cleats,Perfect Fitness Perfect Rip Deck,LATAM,Central America,México,Standard Class,Late delivery,6,4,2,1,No,38.85985184,-104.8208618
52893,,,,NaT,299.9500122,62.99000168,62.99000168,74.98999786,59.99000168,5,0.210001664,256,Consumer,Cleats,Perfect Fitness Perfect Rip Deck,LATAM,Central America,Honduras,Standard Class,Shipping on time,4,4,0,0,Yes,41.83272171,-87.98048401
8049,28-04-2015 11:34,2015,4,2015Q2,299.9500122,28.12000084,28.12000084,74.98999786,59.99000168,5,0.093748957,4090,Consumer,Cleats,Perfect Fitness Perfect Rip Deck,LATAM,Central America,México,Standard Class,Late delivery,5,4,1,1,No,40.63330841,-73.94656372
60284,29-05-2017 23:49,2017,5,2017Q2,299.9500122,28.12000084,28.12000084,74.98999786,59.99000168,5,0.093748957,7852,Consumer,Cleats,Perfect Fitness Perfect Rip Deck,LATAM,South America,Brasil,Standard Class,Late delivery,5,4,1,1,No,37.79001999,-122.4195938
53483,19-02-2017 17:07,2017,2,2017Q1,250,120,120,0,50,5,0.48,5300,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Caribbean,República Dominicana,Standard Class,Shipping on time,4,4,0,0,Yes,28.51626968,-81.30583191
2712,,,,NaT,199.9499969,55.99000168,55.99000168,0,39.99000168,5,0.280020018,7562,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,Panamá,Standard Class,Advance shipping,3,4,-1,0,Yes,33.32217026,-117.15728
6926,,,,NaT,199.9499969,12.60000038,12.60000038,0,39.99000168,5,0.063015757,1543,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,El Salvador,Standard Class,Advance shipping,2,4,-2,0,Yes,35.06275177,-79.00574493
5902,28-03-2015 03:22,2015,3,2015Q1,199.9499969,32.59000015,32.59000015,0,39.99000168,5,0.162990751,3873,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,Nicaragua,Standard Class,Advance shipping,3,4,-1,0,Yes,40.87593079,-73.91262817
509,,,,NaT,250,47.5,47.5,0,50,5,0.19,10739,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,Nicaragua,Standard Class,Late delivery,5,4,1,1,No,40.41231918,-104.6923523
52348,,,,NaT,250,87.5,87.5,0,50,5,0.35,10563,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,México,Standard Class,Shipping on time,4,4,0,0,Yes,25.97953987,-80.19422913
58336,,,,NaT,250,-41.75,-41.75,0,50,5,-0.167,2223,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,México,Standard Class,Advance shipping,2,4,-2,0,Yes,36.83838272,-76.11729431
8675,,,,NaT,199.9499969,69.98000336,69.98000336,0,39.99000168,5,0.349987519,5877,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,South America,Ecuador,Standard Class,Late delivery,6,4,2,1,No,33.40329361,-111.9140549
9789,23-05-2015 21:10,2015,5,2015Q2,199.9499969,57.99000168,57.99000168,0,39.99000168,5,0.290022519,8513,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,South America,Venezuela,Standard Class,Late delivery,5,4,1,1,No,29.96566963,-90.07572174
53328,17-02-2017 10:49,2017,2,2017Q1,250,115,115,0,50,5,0.46,11585,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,South America,Argentina,Standard Class,Shipping on time,4,4,0,0,Yes,41.95346451,-87.73246002
61391,15-06-2017 03:39,2017,6,2017Q2,250,22,22,0,50,5,0.088,9324,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,South America,Brasil,Standard Class,Advance shipping,2,4,-2,0,Yes,43.09559631,-89.35118866
55956,27-03-2017 19:31,2017,3,2017Q1,150,-83.16000366,-83.16000366,1.5,30,5,-0.554400024,874,Consumer,Shop By Sport,Columbia Men's PFG Anchor Tough T-Shirt,LATAM,Central America,México,Standard Class,Advance shipping,2,4,-2,0,Yes,33.50607681,-112.0525513
7551,21-04-2015 05:06,2015,4,2015Q2,199.9499969,65.3199997,65.3199997,2,39.99000168,5,0.326681674,6521,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,México,Standard Class,Advance shipping,2,4,-2,0,Yes,39.33096314,-82.97971344
53655,22-02-2017 05:23,2017,2,2017Q1,250,61.88000107,61.88000107,2.5,50,5,0.247520004,4624,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,México,Standard Class,Late delivery,6,4,2,1,No,34.62159348,-98.46929169
7441,19-04-2015 14:33,2015,4,2015Q2,250,-181.4199982,-181.4199982,2.5,50,5,-0.725679993,8588,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,Nicaragua,Standard Class,Advance shipping,2,4,-2,0,Yes,40.76031113,-111.8882217
60178,28-05-2017 10:41,2017,5,2017Q2,199.9499969,51.47000122,51.47000122,2,39.99000168,5,0.257414364,3090,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,South America,Brasil,Standard Class,Shipping on time,4,4,0,0,Yes,41.55907822,-72.65383911
1350,20-01-2015 16:36,2015,1,2015Q1,250,-3.470000029,-3.470000029,2.5,50,5,-0.01388,7006,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,South America,Argentina,Standard Class,Late delivery,6,4,2,1,No,38.86595917,-77.13325501
727,,,,NaT,199.9499969,97.98000336,97.98000336,4,39.99000168,5,0.49002253,1049,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,México,Standard Class,Advance shipping,3,4,-1,0,Yes,38.88562775,-77.01171875
59977,25-05-2017 12:15,2017,5,2017Q2,250,122.5,122.5,5,50,5,0.49,7342,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,El Salvador,Standard Class,Advance shipping,3,4,-1,0,Yes,40.41231918,-104.6923523
9959,26-05-2015 08:43,2015,5,2015Q2,250,85.75,85.75,5,50,5,0.343,7829,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,El Salvador,Standard Class,Late delivery,5,4,1,1,No,34.28963089,-84.17045593
4245,,,,NaT,250,64.44000244,64.44000244,5,50,5,0.25776001,4460,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,South America,Brasil,Standard Class,Late delivery,6,4,2,1,No,34.12594605,-118.2910156
52328,,,,NaT,250,85.75,85.75,5,50,5,0.343,7123,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,South America,Perú,Standard Class,Shipping on time,4,4,0,0,Yes,43.56373215,-116.3937836
10233,30-05-2015 08:43,2015,5,2015Q2,250,91.87999725,91.87999725,5,50,5,0.367519989,4592,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,South America,Brasil,Standard Class,Shipping on time,4,4,0,0,Yes,41.99511337,-88.17980957
53871,25-02-2017 09:03,2017,2,2017Q1,250,9.800000191,9.800000191,5,50,5,0.039200001,8618,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,South America,Brasil,Standard Class,Advance shipping,2,4,-2,0,Yes,38.29599381,-85.83756256
61381,15-06-2017 00:08,2017,6,2017Q2,250,-171.5,-171.5,5,50,5,-0.686,4377,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,South America,Brasil,Standard Class,Advance shipping,2,4,-2,0,Yes,36.04489517,-86.35327148
1350,20-01-2015 16:36,2015,1,2015Q1,250,24.5,24.5,5,50,5,0.098,7006,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,South America,Argentina,Standard Class,Late delivery,6,4,2,1,No,38.86595917,-77.13325501
7377,18-04-2015 16:08,2015,4,2015Q2,350,-33.95000076,-33.95000076,10.5,70,5,-0.097000002,4181,Consumer,Girls' Apparel,adidas Youth Germany Black/Red Away Match Soc,LATAM,Caribbean,Cuba,Standard Class,Advance shipping,3,4,-1,0,Yes,34.2395134,-119.1972198
57509,19-04-2017 11:36,2017,4,2017Q2,199.9499969,-36.45999908,-36.45999908,6,39.99000168,5,-0.182345585,4529,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,México,Standard Class,Late delivery,5,4,1,1,No,40.87185669,-73.86618805
8126,29-04-2015 14:32,2015,4,2015Q2,250,48.5,48.5,7.5,50,5,0.194,2758,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,El Salvador,Standard Class,Advance shipping,2,4,-2,0,Yes,33.79825974,-112.1687851
3505,21-02-2015 03:36,2015,2,2015Q1,250,111.5500031,111.5500031,7.5,50,5,0.446200012,9819,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,Honduras,Standard Class,Late delivery,6,4,2,1,No,37.87754822,-121.3725586
57896,25-04-2017 03:11,2017,4,2017Q2,250,24.25,24.25,7.5,50,5,0.097,6583,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,Guatemala,Standard Class,Advance shipping,2,4,-2,0,Yes,41.49992752,-90.51541138
5566,23-03-2015 05:40,2015,3,2015Q1,250,118.8300018,118.8300018,7.5,50,5,0.475320007,7544,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,México,Standard Class,Advance shipping,2,4,-2,0,Yes,42.39110184,-83.13121796
4054,,,,NaT,199.9499969,53.34000015,53.34000015,6,39.99000168,5,0.266766697,5487,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,South America,Brasil,Standard Class,Late delivery,5,4,1,1,No,41.98438263,-87.82299042
59608,20-05-2017 02:59,2017,5,2017Q2,199.9499969,67.87999725,67.87999725,6,39.99000168,5,0.339484863,1528,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,South America,Brasil,Standard Class,Shipping on time,4,4,0,0,Yes,39.52199173,-119.8001633
10267,30-05-2015 20:38,2015,5,2015Q2,199.9499969,40.72999954,40.72999954,6,39.99000168,5,0.203700926,11218,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,South America,Brasil,Standard Class,Advance shipping,3,4,-1,0,Yes,35.818367,-86.14837647
57840,24-04-2017 07:34,2017,4,2017Q2,199.9499969,89.22000122,89.22000122,6,39.99000168,5,0.446211566,2337,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,South America,Uruguay,Standard Class,Late delivery,6,4,2,1,No,31.89463425,-106.4120712
9165,14-05-2015 18:33,2015,5,2015Q2,199.9499969,3.839999914,3.839999914,8,39.99000168,5,0.019204801,4752,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Caribbean,Trinidad y Tobago,Standard Class,Late delivery,6,4,2,1,No,40.86001587,-74.12454987
674,,,,NaT,199.9499969,69.09999847,69.09999847,8,39.99000168,5,0.345586394,1295,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,Honduras,Standard Class,Late delivery,5,4,1,1,No,34.15251541,-118.5712433
463,,,,NaT,250,75.12000275,75.12000275,10,50,5,0.300480011,8709,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,México,Standard Class,Shipping on time,4,4,0,0,Yes,37.76644898,-122.2498398
746,,,,NaT,250,-30.95999908,-30.95999908,10,50,5,-0.123839996,9753,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,México,Standard Class,Advance shipping,2,4,-2,0,Yes,38.29298782,-85.81134796
55898,26-03-2017 23:12,2017,3,2017Q1,250,-65.04000092,-65.04000092,10,50,5,-0.260160004,4846,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,Honduras,Standard Class,Shipping on time,4,4,0,0,Yes,42.94129181,-78.80055237
6318,,,,NaT,250,72,72,10,50,5,0.288,6892,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,South America,Brasil,Standard Class,Shipping on time,4,4,0,0,Yes,35.43272018,-119.0332794
57135,14-04-2017 00:35,2017,4,2017Q2,250,27.12000084,27.12000084,10,50,5,0.108480003,6470,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,South America,Brasil,Standard Class,Late delivery,6,4,2,1,No,42.41878891,-70.98806763
54403,,,,NaT,199.9499969,49.38999939,49.38999939,10,39.99000168,5,0.247011754,12164,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,México,Standard Class,Shipping on time,4,4,0,0,Yes,34.03234482,-118.3598175
7107,14-04-2015 17:32,2015,4,2015Q2,250,14.96000004,14.96000004,12.5,50,5,0.05984,3543,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,El Salvador,Standard Class,Advance shipping,3,4,-1,0,Yes,34.12996292,-118.5529556
53122,14-02-2017 10:39,2017,2,2017Q1,250,61.75,61.75,12.5,50,5,0.247,4580,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,El Salvador,Standard Class,Advance shipping,3,4,-1,0,Yes,40.76861954,-73.90949249
927,14-01-2015 12:25,2015,1,2015Q1,250,47.5,47.5,12.5,50,5,0.19,2520,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,Guatemala,Standard Class,Advance shipping,3,4,-1,0,Yes,42.00220108,-71.51410675
55894,26-03-2017 21:48,2017,3,2017Q1,250,118.75,118.75,12.5,50,5,0.475,9692,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,Honduras,Standard Class,Late delivery,5,4,1,1,No,27.50743485,-99.467659
58241,30-04-2017 04:03,2017,4,2017Q2,199.9499969,-47.49000168,-47.49000168,10,39.99000168,5,-0.237509389,355,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,South America,Brasil,Standard Class,Advance shipping,2,4,-2,0,Yes,34.04317856,-118.77948
1571,23-01-2015 22:02,2015,1,2015Q1,199.9499969,64.58000183,64.58000183,10,39.99000168,5,0.322980759,8047,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,South America,Brasil,Standard Class,Advance shipping,2,4,-2,0,Yes,37.36024094,-121.8450699
207,,,,NaT,199.9499969,93.08000183,93.08000183,10,39.99000168,5,0.465516395,11643,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,South America,Venezuela,Standard Class,Advance shipping,3,4,-1,0,Yes,40.28556824,-75.0894165
8675,,,,NaT,250,26.84000015,26.84000015,12.5,50,5,0.107360001,5877,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,South America,Ecuador,Standard Class,Late delivery,6,4,2,1,No,33.40329361,-111.9140549
9236,15-05-2015 19:25,2015,5,2015Q2,250,83.12999725,83.12999725,12.5,50,5,0.332519989,3710,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,South America,Colombia,Standard Class,Advance shipping,2,4,-2,0,Yes,37.18563843,-93.30171204
9014,,,,NaT,250,62.45999908,62.45999908,12.5,50,5,0.249839996,7293,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,South America,Brasil,Standard Class,Late delivery,5,4,1,1,No,34.60979843,-80.86299896
599,,,,NaT,125,30.70999908,30.70999908,6.880000114,25,5,0.245679993,8005,Consumer,Girls' Apparel,adidas Men's Germany Black Crest Away Tee,LATAM,Caribbean,República Dominicana,Standard Class,Late delivery,5,4,1,1,No,40.63542938,-73.94217682
51585,23-01-2017 00:10,2017,1,2017Q1,199.9499969,-42.50999832,-42.50999832,11,39.99000168,5,-0.212603146,3319,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,México,Standard Class,Late delivery,6,4,2,1,No,40.74559021,-73.97927856
60033,26-05-2017 07:53,2017,5,2017Q2,199.9499969,-40.25,-40.25,11,39.99000168,5,-0.201300328,6880,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,Honduras,Standard Class,Shipping on time,4,4,0,0,Yes,38.82551575,-77.21334839
7755,24-04-2015 04:34,2015,4,2015Q2,250,20.79000092,20.79000092,13.75,50,5,0.083160004,6768,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,Honduras,Standard Class,Late delivery,6,4,2,1,No,33.61217499,-117.7096787
3240,17-02-2015 06:45,2015,2,2015Q1,250,111.0400009,111.0400009,13.75,50,5,0.444160004,5989,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,El Salvador,Standard Class,Late delivery,6,4,2,1,No,40.58182907,-73.95973206
1230,18-01-2015 22:34,2015,1,2015Q1,250,82.69000244,82.69000244,13.75,50,5,0.33076001,11855,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,Honduras,Standard Class,Late delivery,6,4,2,1,No,40.89067841,-81.23461151
57407,17-04-2017 23:52,2017,4,2017Q2,250,59.06000137,59.06000137,13.75,50,5,0.236240005,9761,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,México,Standard Class,Advance shipping,3,4,-1,0,Yes,25.94647598,-97.42303467
55894,26-03-2017 21:48,2017,3,2017Q1,250,111.0400009,111.0400009,13.75,50,5,0.444160004,9692,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,Honduras,Standard Class,Late delivery,5,4,1,1,No,27.50743485,-99.467659
10233,30-05-2015 08:43,2015,5,2015Q2,199.9499969,54.79999924,54.79999924,11,39.99000168,5,0.274068518,4592,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,South America,Brasil,Standard Class,Shipping on time,4,4,0,0,Yes,41.99511337,-88.17980957
7366,18-04-2015 12:17,2015,4,2015Q2,250,17.71999931,17.71999931,13.75,50,5,0.070879997,10012,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,South America,Argentina,Standard Class,Advance shipping,2,4,-2,0,Yes,47.84322357,-122.2460785
4535,,,,NaT,250,-480.5799866,-480.5799866,17.5,50,5,-1.922319946,10589,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,El Salvador,Standard Class,Late delivery,6,4,2,1,No,40.72494888,-73.52056122
3985,28-02-2015 03:46,2015,2,2015Q1,199.9499969,58.20000076,58.20000076,14,39.99000168,5,0.291072777,7183,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,South America,Brasil,Standard Class,Late delivery,6,4,2,1,No,34.00875855,-117.9636078
4285,,,,NaT,199.9499969,20.55999947,20.55999947,18,39.99000168,5,0.102825705,8120,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Caribbean,República Dominicana,Standard Class,Late delivery,6,4,2,1,No,39.271492,-84.27937317
3422,19-02-2015 22:31,2015,2,2015Q1,250,109.1999969,109.1999969,22.5,50,5,0.436799988,705,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,México,Standard Class,Advance shipping,3,4,-1,0,Yes,29.59053612,-98.6216507
51688,24-01-2017 12:15,2017,1,2017Q1,250,106.9300003,106.9300003,22.5,50,5,0.427720001,4850,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,México,Standard Class,Shipping on time,4,4,0,0,Yes,39.9584198,-75.05934143
3225,17-02-2015 01:30,2015,2,2015Q1,250,71.20999908,71.20999908,22.5,50,5,0.284839996,6325,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,El Salvador,Standard Class,Late delivery,6,4,2,1,No,39.94148636,-82.00222015
59532,19-05-2017 00:21,2017,5,2017Q2,250,39.81000137,39.81000137,22.5,50,5,0.159240005,1793,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,South America,Brasil,Standard Class,Advance shipping,3,4,-1,0,Yes,42.06867981,-87.76311493
57840,24-04-2017 07:34,2017,4,2017Q2,250,11.38000011,11.38000011,22.5,50,5,0.04552,2337,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,South America,Uruguay,Standard Class,Late delivery,6,4,2,1,No,31.89463425,-106.4120712
4143,,,,NaT,250,78.75,78.75,25,50,5,0.315,5974,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Caribbean,República Dominicana,Standard Class,Shipping on time,4,4,0,0,Yes,26.20684242,-98.24909973
56166,30-03-2017 21:06,2017,3,2017Q1,199.9499969,58.49000168,58.49000168,20,39.99000168,5,0.292523144,11435,Consumer,Girls' Apparel,TYR Boys' Team Digi Jammer,LATAM,Central America,Honduras,Standard Class,Advance shipping,2,4,-2,0,Yes,25.822649,-80.27993774
7288,17-04-2015 08:57,2015,4,2015Q2,150,-60.75,-60.75,15,30,5,-0.405,3543,Consumer,Shop By Sport,Columbia Men's PFG Anchor Tough T-Shirt,LATAM,Central America,Honduras,Standard Class,Shipping on time,4,4,0,0,Yes,34.12996292,-118.5529556
4282,,,,NaT,199.9499969,26.98999977,26.98999977,20,39.99000168,5,0.134983747,6441,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,México,Standard Class,Advance shipping,3,4,-1,0,Yes,30.0085144,-90.1476059
324,,,,NaT,250,59.18000031,59.18000031,25,50,5,0.236720001,76,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,México,Standard Class,Late delivery,5,4,1,1,No,34.04317856,-118.77948
10088,28-05-2015 05:55,2015,5,2015Q2,150,63.45000076,63.45000076,15,30,5,0.423000005,11505,Consumer,Girls' Apparel,Nike Men's Deutschland Weltmeister Winners Bl,LATAM,South America,Brasil,Standard Class,Shipping on time,4,4,0,0,Yes,35.4038887,-118.9455185
7965,27-04-2015 06:08,2015,4,2015Q2,199.9499969,65.3199997,65.3199997,20,39.99000168,5,0.326681674,9179,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,South America,Brasil,Standard Class,Late delivery,6,4,2,1,No,40.73192978,-73.8688736
1410,21-01-2015 13:38,2015,1,2015Q1,199.9499969,61.58000183,61.58000183,23.98999977,39.99000168,5,0.307977008,5928,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,Nicaragua,Standard Class,Late delivery,6,4,2,1,No,34.15459442,-119.1787262
56131,30-03-2017 08:50,2017,3,2017Q1,199.9499969,-146.5700073,-146.5700073,23.98999977,39.99000168,5,-0.733033306,4548,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,México,Standard Class,Advance shipping,2,4,-2,0,Yes,25.87724495,-80.33294678
57742,22-04-2017 21:14,2017,4,2017Q2,199.9499969,79.18000031,79.18000031,23.98999977,39.99000168,5,0.395999007,2373,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,México,Standard Class,Advance shipping,3,4,-1,0,Yes,32.98229599,-80.03636932
7043,13-04-2015 19:07,2015,4,2015Q2,250,77,77,30,50,5,0.308,10251,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,México,Standard Class,Shipping on time,4,4,0,0,Yes,38.88521576,-77.12176514
6153,31-03-2015 19:19,2015,3,2015Q1,199.9499969,-304.4200134,-304.4200134,25.98999977,39.99000168,5,-1.522480711,8148,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,México,Standard Class,Shipping on time,4,4,0,0,Yes,28.03951073,-82.46056366
7043,13-04-2015 19:07,2015,4,2015Q2,250,65.25,65.25,32.5,50,5,0.261,10251,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,México,Standard Class,Shipping on time,4,4,0,0,Yes,38.88521576,-77.12176514
56671,,,,NaT,250,70.69000244,70.69000244,32.5,50,5,0.28276001,11198,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,México,Standard Class,Advance shipping,2,4,-2,0,Yes,33.9172287,-84.47109222
7299,17-04-2015 12:48,2015,4,2015Q2,250,53.13000107,53.13000107,37.5,50,5,0.212520004,4407,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Central America,El Salvador,Standard Class,Late delivery,5,4,1,1,No,46.81184387,-100.7877197
8823,,,,NaT,199.9499969,20.98999977,20.98999977,31.98999977,39.99000168,5,0.104976245,9928,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Caribbean,República Dominicana,Standard Class,Shipping on time,4,4,0,0,Yes,39.49591446,-98.98998261
3810,25-02-2015 14:27,2015,2,2015Q1,199.9499969,73.90000153,73.90000153,31.98999977,39.99000168,5,0.369592411,7951,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Caribbean,Cuba,Standard Class,Late delivery,6,4,2,1,No,41.77511597,-87.74211121
3810,25-02-2015 14:27,2015,2,2015Q1,250,-140.0700073,-140.0700073,40,50,5,-0.560280029,7951,Consumer,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,LATAM,Caribbean,Cuba,Standard Class,Late delivery,6,4,2,1,No,41.77511597,-87.74211121
54599,,,,NaT,199.9499969,16.79999924,16.79999924,31.98999977,39.99000168,5,0.084021003,12051,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,Honduras,Standard Class,Late delivery,5,4,1,1,No,38.53039169,-121.8856354
56559,,,,NaT,199.9499969,78.94000244,78.94000244,31.98999977,39.99000168,5,0.394798718,7366,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,Guatemala,Standard Class,Late delivery,5,4,1,1,No,34.11984253,-81.08582306
9931,25-05-2015 22:55,2015,5,2015Q2,199.9499969,56.77000046,56.77000046,31.98999977,39.99000168,5,0.283920987,6056,Consumer,Shop By Sport,Under Armour Girls' Toddler Spine Surge Runni,LATAM,Central America,El Salvador,Standard Class,Advance shipping,2,4,-2,0,Yes,36.80849838,-76.20897675
